Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,8,1471,1605,1599,-18
2015,7,1,9,1418,1537,1471,-79
2015,7,1,10,1376,1487,1441,-59
2015,7,1,11,1354,1470,1403,-75
2015,7,1,12,1346,1503,1382,-130
2015,7,1,13,1378,1511,1461,-67
2015,7,1,14,1454,1566,1445,-125
2015,7,1,15,1581,1612,1468,-144
2015,7,1,16,1734,1655,1534,-128
2015,7,1,17,1896,1805,1570,-242
2015,7,1,18,2056,1971,1602,-369
2015,7,1,19,2214,2118,1634,-486
2015,7,1,20,2343,2217,1655,-570
2015,7,1,21,2439,2401,1732,-676
2015,7,1,22,2364,2363,1776,-599
2015,7,1,23,2241,2237,1745,-508
2015,7,2,0,2176,2184,1705,-489
2015,7,2,1,2082,2188,1705,-493
2015,7,2,2,2017,2138,1669,-482
2015,7,2,3,1993,2145,1650,-504
2015,7,2,4,1966,2063,1651,-424
2015,7,2,5,1865,1908,1581,-339
2015,7,2,6,1722,1759,1580,-187
2015,7,2,7,1595,1643,1515,-133
2015,7,2,8,1471,1542,1423,-128
2015,7,2,9,1418,1489,1398,-104
2015,7,2,10,1376,1450,1417,-45
2015,7,2,11,1354,1427,1371,-72
2015,7,2,12,1346,1461,1402,-69
2015,7,2,13,1378,1471,1428,-54
2015,7,2,14,1454,1520,1482,-47
2015,7,2,15,1581,1595,1539,-62
2015,7,2,16,1734,1728,1556,-172
2015,7,2,17,1896,1876,1587,-291
2015,7,2,18,2056,1998,1616,-390
2015,7,2,19,2214,2125,1684,-440
2015,7,2,20,2343,2246,1651,-603
2015,7,2,21,2439,2365,1734,-638
2015,7,2,22,2364,2452,1575,-884
2015,7,2,23,2241,2516,1577,-947
2015,7,3,0,2176,2521,1525,-1007
2015,7,3,1,2082,2483,1520,-972
2015,7,3,2,2017,2410,1457,-966
2015,7,3,3,1993,2360,1451,-921
2015,7,3,4,1966,2267,1396,-884
2015,7,3,5,1865,2134,1419,-731
2015,7,3,6,1722,1921,1422,-512
2015,7,3,7,1595,1791,1370,-433
2015,7,3,8,1471,1702,1402,-306
2015,7,3,9,1418,1633,1252,-393
2015,7,3,10,1376,1575,1246,-343
2015,7,3,11,1354,1543,1221,-334
2015,7,3,12,1346,1567,1286,-294
2015,7,3,13,1378,1595,1255,-351
2015,7,3,14,1454,1614,1254,-362
2015,7,3,15,1581,1640,1290,-359
2015,7,3,16,1734,1748,1301,-456
2015,7,3,17,1896,1842,1318,-533
2015,7,3,18,2056,1913,1395,-529
2015,7,3,19,2214,2024,1386,-653
2015,7,3,20,2343,2132,1385,-752
2015,7,3,21,2439,2274,1477,-806
2015,7,3,22,2364,2370,1536,-842
2015,7,3,23,2241,2417,1675,-758
2015,7,4,0,2176,2460,1764,-706
2015,7,4,1,2082,2471,1756,-724
2015,7,4,2,2017,2435,1779,-669
2015,7,4,3,1993,2372,1681,-704
2015,7,4,4,1966,2273,1471,-809
2015,7,4,5,1865,2134,1360,-781
2015,7,4,6,1722,1985,1264,-731
2015,7,4,7,1595,1868,1112,-770
2015,7,4,8,1471,1777,1026,-762
2015,7,4,9,1418,1690,1060,-638
2015,7,4,10,1376,1611,1013,-608
2015,7,4,11,1354,1562,1005,-567
2015,7,4,12,1346,1563,1014,-560
