Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,6,76,94,1198,1090
2015,7,1,7,73,85,1209,1118
2015,7,1,8,79,93,1209,1116
2015,7,1,9,71,81,1210,1134
2015,7,1,10,73,86,1278,1203
2015,7,1,11,76,98,1333,1247
2015,7,1,12,84,90,1434,1364
2015,7,1,13,87,98,1484,1413
2015,7,1,14,83,88,1493,1423
2015,7,1,15,90,95,1410,1349
2015,7,1,16,96,90,1348,1288
2015,7,1,17,97,82,1312,1261
2015,7,1,18,105,90,1339,1278
2015,7,1,19,109,94,1346,1283
2015,7,1,20,115,95,1333,1283
2015,7,1,21,126,99,1518,1462
2015,7,1,22,127,102,1590,1531
2015,7,1,23,122,101,1582,1523
2015,7,2,0,120,95,1284,1220
2015,7,2,1,120,108,1248,1171
2015,7,2,2,108,87,1147,1078
2015,7,2,3,104,101,1123,1033
2015,7,2,4,93,89,1086,977
2015,7,2,5,85,89,1065,947
2015,7,2,6,79,68,1110,1042
2015,7,2,7,78,79,1109,1030
2015,7,2,8,73,70,1005,935
2015,7,2,9,74,70,1018,948
2015,7,2,10,75,72,1017,945
2015,7,2,11,74,83,1057,974
2015,7,2,12,81,68,1038,970
2015,7,2,13,79,83,1088,1005
2015,7,2,14,84,80,1220,1140
2015,7,2,15,89,85,1225,1140
2015,7,2,16,94,96,1253,1157
2015,7,2,17,104,103,1253,1150
2015,7,2,18,108,105,1091,986
2015,7,2,19,114,96,1084,988
2015,7,2,20,117,187,1233,1046
2015,7,2,21,117,90,1380,1290
2015,7,2,22,117,112,1425,1313
2015,7,2,23,117,109,1398,1289
2015,7,3,0,118,95,1216,1121
2015,7,3,1,112,94,1120,1026
2015,7,3,2,102,89,1039,950
2015,7,3,3,94,96,1015,919
2015,7,3,4,83,71,949,878
2015,7,3,5,82,76,944,868
2015,7,3,6,74,79,1012,933
2015,7,3,7,70,63,1009,946
2015,7,3,8,72,69,1007,938
2015,7,3,9,68,70,1007,937
2015,7,3,10,70,68,1007,939
2015,7,3,11,77,65,1009,944
2015,7,3,12,75,72,1126,1054
2015,7,3,13,81,70,1158,1088
2015,7,3,14,78,71,1164,1093
2015,7,3,15,83,82,1175,1093
2015,7,3,16,84,80,1203,1123
2015,7,3,17,83,88,1242,1154
2015,7,3,18,88,89,1252,1163
2015,7,3,19,90,85,1300,1215
2015,7,3,20,94,88,1289,1201
2015,7,3,21,94,90,1298,1208
2015,7,3,22,97,93,1271,1178
2015,7,3,23,95,75,1211,1136
2015,7,4,0,92,83,1163,1080
2015,7,4,1,97,82,1119,1037
2015,7,4,2,83,70,1087,1017
2015,7,4,3,87,78,987,909
2015,7,4,4,76,72,945,873
2015,7,4,5,73,69,947,878
2015,7,4,6,53,73,923,850
2015,7,4,7,57,47,910,863
2015,7,4,8,53,62,914,852
2015,7,4,9,52,70,917,847
2015,7,4,10,53,51,917,866
2015,7,4,11,59,108,1064,956
2015,7,4,12,54,152,1145,993
2015,7,4,13,62,174,1181,1007
2015,7,4,14,62,180,1182,1002
2015,7,4,15,65,95,1110,1015
2015,7,4,16,72,108,1144,1036
2015,7,4,17,77,120,1201,1081
2015,7,4,18,80,122,1279,1157
2015,7,4,19,78,79,1304,1225
2015,7,4,20,116,81,1271,1190
2015,7,4,21,78,87,1322,1235
2015,7,4,22,88,88,1374,1286
2015,7,4,23,87,71,1319,1248
2015,7,5,0,81,78,1190,1112
2015,7,5,1,79,78,1161,1083
2015,7,5,2,75,67,1110,1043
2015,7,5,3,74,70,1040,970
2015,7,5,4,60,62,960,898
2015,7,5,5,60,72,922,850
2015,7,5,6,58,49,964,915
2015,7,5,7,51,53,991,938
2015,7,5,8,53,54,992,938
2015,7,5,9,53,51,985,934
2015,7,5,10,52,51,987,936
2015,7,5,11,52,50,988,938
2015,7,5,12,56,50,1074,1024
2015,7,5,13,57,55,1120,1065
2015,7,5,14,58,54,1125,1071
2015,7,5,15,65,58,1235,1177
2015,7,5,16,67,61,1294,1233
2015,7,5,17,73,72,1350,1278
2015,7,5,18,76,68,1372,1304
2015,7,5,19,77,80,1368,1288
2015,7,5,20,79,73,1359,1286
2015,7,5,21,81,85,1328,1243
2015,7,5,22,82,86,1320,1234
2015,7,5,23,75,85,1243,1158
2015,7,6,0,78,86,1248,1162
2015,7,6,1,76,75,1166,1091
2015,7,6,2,68,69,1064,995
2015,7,6,3,68,80,1028,948
2015,7,6,4,61,70,1000,930
2015,7,6,5,57,29,991,962
2015,7,6,6,76,66,985,919
2015,7,6,7,60,56,988,932
2015,7,6,8,68,61,983,922
2015,7,6,9,72,61,985,924
2015,7,6,10,61,58,993,935
2015,7,6,11,95,78,1000,922
2015,7,6,12,123,62,1014,952
2015,7,6,13,137,77,1037,960
2015,7,6,14,142,70,1111,1041
2015,7,6,15,96,90,1211,1121
2015,7,6,16,106,84,1205,1121
2015,7,6,17,116,83,1112,1029
2015,7,6,18,121,86,1106,1020
2015,7,6,19,99,92,1335,1243
2015,7,6,20,101,91,1366,1275
2015,7,6,21,105,99,1696,1597
2015,7,6,22,105,99,1700,1601
2015,7,6,23,96,94,1448,1354
2015,7,7,0,98,95,1313,1218
2015,7,7,1,96,82,1079,997
2015,7,7,2,87,84,938,854
2015,7,7,3,85,88,942,854
2015,7,7,4,77,76,886,810
2015,7,7,5,78,76,883,807
2015,7,7,6,71,79,794,715
2015,7,7,7,72,69,788,719
2015,7,7,8,72,69,786,717
2015,7,7,9,70,85,794,709
2015,7,7,10,69,76,793,717
2015,7,7,11,70,73,839,766
2015,7,7,12,71,78,921,843
2015,7,7,13,76,86,970,884
2015,7,7,14,77,90,993,903
2015,7,7,15,82,95,1145,1050
2015,7,7,16,87,101,1217,1116
2015,7,7,17,95,98,1226,1128
2015,7,7,18,94,102,1334,1232
