Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,8,986,925,447,-479
2015,7,1,9,939,856,356,-502
2015,7,1,10,915,839,352,-488
2015,7,1,11,916,827,354,-475
2015,7,1,12,940,856,376,-482
2015,7,1,13,952,885,392,-494
2015,7,1,14,995,962,409,-553
2015,7,1,15,1058,1076,453,-623
2015,7,1,16,1155,1182,498,-685
2015,7,1,17,1260,1266,534,-734
2015,7,1,18,1358,1368,637,-732
2015,7,1,19,1373,1422,696,-727
2015,7,1,20,1480,1500,732,-769
2015,7,1,21,1519,1545,737,-809
2015,7,1,22,1556,1591,746,-846
2015,7,1,23,1568,1590,749,-842
2015,7,2,0,1565,1601,783,-819
2015,7,2,1,1541,1552,752,-801
2015,7,2,2,1516,1493,714,-781
2015,7,2,3,1504,1461,700,-763
2015,7,2,4,1441,1409,700,-711
2015,7,2,5,1303,1283,616,-668
2015,7,2,6,1161,1134,626,-509
2015,7,2,7,1074,1007,505,-504
2015,7,2,8,990,962,398,-567
2015,7,2,9,963,911,384,-528
2015,7,2,10,932,880,370,-511
2015,7,2,11,937,871,301,-572
2015,7,2,12,973,896,328,-569
2015,7,2,13,954,917,340,-578
2015,7,2,14,992,995,366,-631
2015,7,2,15,1071,1099,393,-707
2015,7,2,16,1184,1197,436,-762
2015,7,2,17,1276,1295,516,-780
2015,7,2,18,1404,1392,631,-762
2015,7,2,19,1439,1477,708,-771
2015,7,2,20,1508,1545,772,-773
2015,7,2,21,1577,1607,789,-819
2015,7,2,22,1612,1576,704,-873
2015,7,2,23,1644,1667,791,-876
2015,7,3,0,1625,1632,756,-877
2015,7,3,1,1618,1578,729,-850
2015,7,3,2,1561,1744,846,-899
2015,7,3,3,1556,1499,625,-876
2015,7,3,4,1483,1442,636,-807
2015,7,3,5,1352,1321,541,-781
2015,7,3,6,1224,1185,554,-632
2015,7,3,7,1091,1087,475,-613
2015,7,3,8,1,1017,409,-608
2015,7,3,9,995,968,372,-596
2015,7,3,10,952,937,361,-576
2015,7,3,11,951,918,368,-551
2015,7,3,12,946,930,356,-575
2015,7,3,13,900,908,368,-542
2015,7,3,14,900,948,334,-615
2015,7,3,15,940,1011,387,-625
2015,7,3,16,1038,1087,355,-733
2015,7,3,17,1125,1205,462,-744
2015,7,3,18,1254,1233,499,-736
2015,7,3,19,1293,1251,528,-724
2015,7,3,20,1325,1275,560,-716
2015,7,3,21,1413,1360,647,-714
2015,7,3,22,1407,1403,697,-707
2015,7,3,23,1464,1433,671,-763
2015,7,4,0,1396,1409,676,-734
2015,7,4,1,1369,1366,631,-736
2015,7,4,2,1393,1298,564,-734
2015,7,4,3,1388,1281,544,-739
2015,7,4,4,1369,1244,517,-727
2015,7,4,5,1281,1154,445,-710
2015,7,4,6,1174,1070,420,-650
2015,7,4,7,1062,990,369,-621
2015,7,4,8,1,933,334,-599
2015,7,4,9,945,897,364,-534
2015,7,4,10,920,868,347,-521
2015,7,4,11,913,852,346,-507
2015,7,4,12,923,849,342,-509
2015,7,4,13,876,828,351,-478
2015,7,4,14,900,875,383,-493
2015,7,4,15,927,951,434,-518
2015,7,4,16,992,1032,459,-573
2015,7,4,17,1076,1125,516,-610
2015,7,4,18,1169,1217,560,-658
2015,7,4,19,1227,1285,563,-723
2015,7,4,20,1272,1344,627,-718
