Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,6,-9999,-9999,299,299
2015,7,1,7,-9999,-9999,283,281
2015,7,1,8,-9999,-9999,284,280
2015,7,1,9,-9999,-9999,286,286
2015,7,1,10,-9999,-9999,287,284
2015,7,1,11,-9999,-9999,288,286
2015,7,1,12,-9999,-9999,287,288
2015,7,1,13,-9999,-9999,301,296
2015,7,1,14,-9999,-9999,482,480
2015,7,1,15,-9999,-9999,503,496
2015,7,1,16,-9999,-9999,691,690
2015,7,1,17,-9999,-9999,733,730
2015,7,1,18,-9999,-9999,738,734
2015,7,1,19,-9999,-9999,738,731
2015,7,1,20,-9999,-9999,740,739
2015,7,1,21,-9999,-9999,735,729
2015,7,1,22,-9999,-9999,734,727
2015,7,1,23,-9999,-9999,736,729
2015,7,2,0,-9999,-9999,726,724
2015,7,2,1,-9999,-9999,624,621
2015,7,2,2,-9999,-9999,612,605
2015,7,2,3,-9999,-9999,517,515
2015,7,2,4,-9999,-9999,440,439
2015,7,2,5,-9999,-9999,296,296
2015,7,2,6,-9999,-9999,236,235
2015,7,2,7,-9999,-9999,239,238
2015,7,2,8,-9999,-9999,243,241
2015,7,2,9,-9999,-9999,240,238
2015,7,2,10,-9999,-9999,237,237
2015,7,2,11,-9999,-9999,241,238
2015,7,2,12,-9999,-9999,250,249
2015,7,2,13,-9999,-9999,411,410
2015,7,2,14,-9999,-9999,526,521
2015,7,2,15,-9999,-9999,533,532
2015,7,2,16,-9999,-9999,645,638
2015,7,2,17,-9999,-9999,651,649
2015,7,2,18,-9999,-9999,657,649
2015,7,2,19,-9999,-9999,773,770
2015,7,2,20,-9999,-9999,775,770
2015,7,2,21,-9999,-9999,782,778
2015,7,2,22,-9999,-9999,780,776
2015,7,2,23,-9999,-9999,770,767
2015,7,3,0,-9999,-9999,582,578
2015,7,3,1,-9999,-9999,390,390
2015,7,3,2,-9999,-9999,315,311
2015,7,3,3,-9999,-9999,251,251
2015,7,3,4,-9999,-9999,247,243
2015,7,3,5,-9999,-9999,243,242
2015,7,3,6,-9999,-9999,192,192
2015,7,3,7,-9999,-9999,190,190
2015,7,3,8,-9999,-9999,188,186
2015,7,3,9,-9999,-9999,183,183
2015,7,3,10,-9999,-9999,186,182
2015,7,3,11,-9999,-9999,190,189
2015,7,3,12,-9999,-9999,190,189
2015,7,3,13,-9999,-9999,192,189
2015,7,3,14,-9999,-9999,189,190
2015,7,3,15,-9999,-9999,177,175
2015,7,3,16,-9999,-9999,214,213
2015,7,3,17,-9999,-9999,347,344
2015,7,3,18,-9999,-9999,365,363
2015,7,3,19,-9999,-9999,503,498
2015,7,3,20,-9999,-9999,518,516
2015,7,3,21,-9999,-9999,517,512
2015,7,3,22,-9999,-9999,503,504
2015,7,3,23,-9999,-9999,497,493
2015,7,4,0,-9999,-9999,363,362
2015,7,4,1,-9999,-9999,344,340
2015,7,4,2,-9999,-9999,207,208
2015,7,4,3,-9999,-9999,197,195
2015,7,4,4,-9999,-9999,199,196
2015,7,4,5,-9999,-9999,195,193
2015,7,4,6,-9999,-9999,193,192
2015,7,4,7,-9999,-9999,195,192
2015,7,4,8,-9999,-9999,194,193
2015,7,4,9,-9999,-9999,194,192
2015,7,4,10,-9999,-9999,194,191
2015,7,4,11,-9999,-9999,196,193
2015,7,4,12,-9999,-9999,196,197
2015,7,4,13,-9999,-9999,199,195
2015,7,4,14,-9999,-9999,198,198
2015,7,4,15,-9999,-9999,200,197
2015,7,4,16,-9999,-9999,207,203
2015,7,4,17,-9999,-9999,346,347
2015,7,4,18,-9999,-9999,359,355
2015,7,4,19,-9999,-9999,506,500
2015,7,4,20,-9999,-9999,594,590
2015,7,4,21,-9999,-9999,601,597
2015,7,4,22,-9999,-9999,600,601
2015,7,4,23,-9999,-9999,601,593
2015,7,5,0,-9999,-9999,592,590
2015,7,5,1,-9999,-9999,445,441
2015,7,5,2,-9999,-9999,294,297
2015,7,5,3,-9999,-9999,207,204
2015,7,5,4,-9999,-9999,198,197
2015,7,5,5,-9999,-9999,198,196
2015,7,5,6,-9999,-9999,194,193
2015,7,5,7,-9999,-9999,197,195
2015,7,5,8,-9999,-9999,196,193
2015,7,5,9,-9999,-9999,196,194
2015,7,5,10,-9999,-9999,196,195
2015,7,5,11,-9999,-9999,195,193
2015,7,5,12,-9999,-9999,196,195
2015,7,5,13,-9999,-9999,194,192
2015,7,5,14,-9999,-9999,195,192
2015,7,5,15,-9999,-9999,199,199
2015,7,5,16,-9999,-9999,247,246
2015,7,5,17,-9999,-9999,349,347
2015,7,5,18,-9999,-9999,360,358
2015,7,5,19,-9999,-9999,526,519
2015,7,5,20,-9999,-9999,637,636
2015,7,5,21,-9999,-9999,668,660
2015,7,5,22,-9999,-9999,684,684
2015,7,5,23,-9999,-9999,685,678
2015,7,6,0,-9999,-9999,679,678
2015,7,6,1,-9999,-9999,530,526
2015,7,6,2,-9999,-9999,371,369
2015,7,6,3,-9999,-9999,261,258
2015,7,6,4,-9999,-9999,252,250
2015,7,6,5,-9999,-9999,253,255
2015,7,6,6,-9999,-9999,281,278
2015,7,6,7,-9999,-9999,283,281
2015,7,6,8,-9999,-9999,297,293
2015,7,6,9,-9999,-9999,297,295
2015,7,6,10,-9999,-9999,298,298
2015,7,6,11,-9999,-9999,296,293
2015,7,6,12,-9999,-9999,294,294
2015,7,6,13,-9999,-9999,309,305
2015,7,6,14,-9999,-9999,521,518
2015,7,6,15,-9999,-9999,755,751
2015,7,6,16,-9999,-9999,931,921
2015,7,6,17,-9999,-9999,955,952
2015,7,6,18,-9999,-9999,948,937
2015,7,6,19,-9999,-9999,942,938
2015,7,6,20,-9999,-9999,934,923
2015,7,6,21,-9999,-9999,948,946
2015,7,6,22,-9999,-9999,950,940
2015,7,6,23,-9999,-9999,946,943
2015,7,7,0,-9999,-9999,945,943
2015,7,7,1,-9999,-9999,943,933
2015,7,7,2,-9999,-9999,936,933
2015,7,7,3,-9999,-9999,787,782
2015,7,7,4,-9999,-9999,770,769
2015,7,7,5,-9999,-9999,515,511
2015,7,7,6,-9999,-9999,301,299
2015,7,7,7,-9999,-9999,284,281
2015,7,7,8,-9999,-9999,282,280
2015,7,7,9,-9999,-9999,283,283
2015,7,7,10,-9999,-9999,287,286
2015,7,7,11,-9999,-9999,288,286
2015,7,7,12,-9999,-9999,292,289
2015,7,7,13,-9999,-9999,290,290
2015,7,7,14,-9999,-9999,292,287
2015,7,7,15,-9999,-9999,297,299
2015,7,7,16,-9999,-9999,508,501
2015,7,7,17,-9999,-9999,759,755
2015,7,7,18,-9999,-9999,921,912
2015,7,7,19,-9999,-9999,931,930
2015,7,7,20,-9999,-9999,925,917
2015,7,7,21,-9999,-9999,793,792
2015,7,7,22,-9999,-9999,777,771
2015,7,7,23,-9999,-9999,550,545
2015,7,8,0,-9999,-9999,372,374
2015,7,8,1,-9999,-9999,360,357
2015,7,8,2,-9999,-9999,296,294
2015,7,8,3,-9999,-9999,287,283
2015,7,8,4,-9999,-9999,294,294
2015,7,8,5,-9999,-9999,295,296
2015,7,8,6,-9999,-9999,292,292
2015,7,8,7,-9999,-9999,292,290
2015,7,8,8,-9999,-9999,292,291
2015,7,8,9,-9999,-9999,294,290
2015,7,8,10,-9999,-9999,294,293
2015,7,8,11,-9999,-9999,295,293
2015,7,8,12,-9999,-9999,290,288
2015,7,8,13,-9999,-9999,288,288
2015,7,8,14,-9999,-9999,291,288
2015,7,8,15,-9999,-9999,289,287
2015,7,8,16,-9999,-9999,305,306
2015,7,8,17,-9999,-9999,524,518
2015,7,8,18,-9999,-9999,533,532
2015,7,8,19,-9999,-9999,535,531
2015,7,8,20,-9999,-9999,502,501
2015,7,8,21,-9999,-9999,290,290
2015,7,8,22,-9999,-9999,288,286
2015,7,8,23,-9999,-9999,287,287
2015,7,9,0,-9999,-9999,285,283
2015,7,9,1,-9999,-9999,286,284
2015,7,9,2,-9999,-9999,283,283
2015,7,9,3,-9999,-9999,287,284
2015,7,9,4,-9999,-9999,286,284
2015,7,9,5,-9999,-9999,288,284
2015,7,9,6,-9999,-9999,285,285
2015,7,9,7,-9999,-9999,288,287
2015,7,9,8,-9999,-9999,292,289
2015,7,9,9,-9999,-9999,289,286
2015,7,9,10,-9999,-9999,290,289
2015,7,9,11,-9999,-9999,291,287
2015,7,9,12,-9999,-9999,289,289
2015,7,9,13,-9999,-9999,297,294
2015,7,9,14,-9999,-9999,296,297
2015,7,9,15,-9999,-9999,297,292
2015,7,9,16,-9999,-9999,303,300
2015,7,9,17,-9999,-9999,395,395
2015,7,9,18,-9999,-9999,389,386
2015,7,9,19,-9999,-9999,392,392
2015,7,9,20,-9999,-9999,396,393
2015,7,9,21,-9999,-9999,396,395
2015,7,9,22,-9999,-9999,394,392
2015,7,9,23,-9999,-9999,395,390
2015,7,10,0,-9999,-9999,389,389
2015,7,10,1,-9999,-9999,392,387
2015,7,10,2,-9999,-9999,383,380
2015,7,10,3,-9999,-9999,288,287
2015,7,10,4,-9999,-9999,287,285
2015,7,10,5,-9999,-9999,287,284
2015,7,10,6,-9999,-9999,285,284
2015,7,10,7,-9999,-9999,289,288
2015,7,10,8,-9999,-9999,292,288
2015,7,10,9,-9999,-9999,290,290
2015,7,10,10,-9999,-9999,287,285
2015,7,10,11,-9999,-9999,284,283
2015,7,10,12,-9999,-9999,288,287
2015,7,10,13,-9999,-9999,292,290
2015,7,10,14,-9999,-9999,372,369
2015,7,10,15,-9999,-9999,450,448
2015,7,10,16,-9999,-9999,457,452
2015,7,10,17,-9999,-9999,602,599
2015,7,10,18,-9999,-9999,629,623
2015,7,10,19,-9999,-9999,778,775
2015,7,10,20,-9999,-9999,779,775
2015,7,10,21,-9999,-9999,778,775
2015,7,10,22,-9999,-9999,777,768
2015,7,10,23,-9999,-9999,779,779
2015,7,11,0,-9999,-9999,773,770
2015,7,11,1,-9999,-9999,618,612
2015,7,11,2,-9999,-9999,462,462
2015,7,11,3,-9999,-9999,294,292
2015,7,11,4,-9999,-9999,287,283
2015,7,11,5,-9999,-9999,287,281
2015,7,11,6,-9999,-9999,286,287
2015,7,11,7,-9999,-9999,286,283
2015,7,11,8,-9999,-9999,286,286
2015,7,11,9,-9999,-9999,289,286
2015,7,11,10,-9999,-9999,293,290
2015,7,11,11,-9999,-9999,294,291
2015,7,11,12,-9999,-9999,290,289
2015,7,11,13,-9999,-9999,293,291
2015,7,11,14,-9999,-9999,303,300
2015,7,11,15,-9999,-9999,513,512
2015,7,11,16,-9999,-9999,535,529
2015,7,11,17,-9999,-9999,534,535
2015,7,11,18,-9999,-9999,539,532
2015,7,11,19,-9999,-9999,751,748
2015,7,11,20,-9999,-9999,907,902
2015,7,11,21,-9999,-9999,909,907
2015,7,11,22,-9999,-9999,922,913
2015,7,11,23,-9999,-9999,920,916
2015,7,12,0,-9999,-9999,919,913
2015,7,12,1,-9999,-9999,915,909
2015,7,12,2,-9999,-9999,777,774
2015,7,12,3,-9999,-9999,524,524
2015,7,12,4,-9999,-9999,302,300
2015,7,12,5,-9999,-9999,283,280
2015,7,12,6,-9999,-9999,282,279
2015,7,12,7,-9999,-9999,285,286
2015,7,12,8,-9999,-9999,288,282
2015,7,12,9,-9999,-9999,287,283
2015,7,12,10,-9999,-9999,287,287
2015,7,12,11,-9999,-9999,292,289
2015,7,12,12,-9999,-9999,290,285
2015,7,12,13,-9999,-9999,291,291
2015,7,12,14,-9999,-9999,294,289
2015,7,12,15,-9999,-9999,517,515
2015,7,12,16,-9999,-9999,537,534
2015,7,12,17,-9999,-9999,548,544
2015,7,12,18,-9999,-9999,760,752
2015,7,12,19,-9999,-9999,931,929
2015,7,12,20,-9999,-9999,947,942
2015,7,12,21,-9999,-9999,943,936
2015,7,12,22,-9999,-9999,932,925
2015,7,12,23,-9999,-9999,937,930
2015,7,13,0,-9999,-9999,940,936
2015,7,13,1,-9999,-9999,940,932
2015,7,13,2,-9999,-9999,938,930
2015,7,13,3,-9999,-9999,927,925
2015,7,13,4,-9999,-9999,725,719
2015,7,13,5,-9999,-9999,401,403
2015,7,13,6,-9999,-9999,288,284
2015,7,13,7,-9999,-9999,284,281
2015,7,13,8,-9999,-9999,283,282
2015,7,13,9,-9999,-9999,288,284
2015,7,13,10,-9999,-9999,287,283
2015,7,13,11,-9999,-9999,287,284
2015,7,13,12,-9999,-9999,285,285
2015,7,13,13,-9999,-9999,298,296
2015,7,13,14,-9999,-9999,522,516
2015,7,13,15,-9999,-9999,663,658
2015,7,13,16,-9999,-9999,928,919
2015,7,13,17,-9999,-9999,937,931
2015,7,13,18,-9999,-9999,936,931
2015,7,13,19,-9999,-9999,929,921
2015,7,13,20,-9999,-9999,926,919
2015,7,13,21,-9999,-9999,927,917
2015,7,13,22,-9999,-9999,921,917
2015,7,13,23,-9999,-9999,915,908
2015,7,14,0,-9999,-9999,911,905
2015,7,14,1,-9999,-9999,906,900
2015,7,14,2,-9999,-9999,903,897
2015,7,14,3,-9999,-9999,903,900
2015,7,14,4,-9999,-9999,898,888
2015,7,14,5,-9999,-9999,783,783
2015,7,14,6,-9999,-9999,651,647
2015,7,14,7,-9999,-9999,303,303
2015,7,14,8,-9999,-9999,289,285
2015,7,14,9,-9999,-9999,290,286
2015,7,14,10,-9999,-9999,285,286
2015,7,14,11,-9999,-9999,291,287
2015,7,14,12,-9999,-9999,308,306
2015,7,14,13,-9999,-9999,664,661
2015,7,14,14,-9999,-9999,918,907
2015,7,14,15,-9999,-9999,933,923
2015,7,14,16,-9999,-9999,930,928
2015,7,14,17,-9999,-9999,926,912
2015,7,14,18,-9999,-9999,916,916
2015,7,14,19,-9999,-9999,932,923
2015,7,14,20,-9999,-9999,932,929
2015,7,14,21,-9999,-9999,926,920
2015,7,14,22,-9999,-9999,930,921
2015,7,14,23,-9999,-9999,928,919
2015,7,15,0,-9999,-9999,925,923
2015,7,15,1,-9999,-9999,928,917
2015,7,15,2,-9999,-9999,927,923
2015,7,15,3,-9999,-9999,919,915
2015,7,15,4,-9999,-9999,674,672
2015,7,15,5,-9999,-9999,304,302
2015,7,15,6,-9999,-9999,290,285
2015,7,15,7,-9999,-9999,288,287
2015,7,15,8,-9999,-9999,290,290
2015,7,15,9,-9999,-9999,295,291
2015,7,15,10,-9999,-9999,293,291
2015,7,15,11,-9999,-9999,298,296
2015,7,15,12,-9999,-9999,296,291
2015,7,15,13,-9999,-9999,300,299
2015,7,15,14,-9999,-9999,530,525
2015,7,15,15,-9999,-9999,771,768
