Year,Month,Day,Hour,Forecast_Demand_MWh,Adjusted_Demand_MWh,Adjusted_Generation_MWh,Adjusted_Interchange_MWh
2015,7,1,8,2226,2513,1559,-954
2015,7,1,9,2035,2275,1441,-834
2015,7,1,10,1897,2104,1399,-705
2015,7,1,11,1821,1988,1354,-634
2015,7,1,12,1811,1958,1334,-624
2015,7,1,13,1859,2006,1393,-613
2015,7,1,14,1937,2076,1515,-561
2015,7,1,15,2105,2209,1582,-627
2015,7,1,16,2285,2372,1597,-775
2015,7,1,17,2529,2599,1674,-925
2015,7,1,18,2811,2880,1709,-1171
2015,7,1,19,3123,3127,1918,-1209
2015,7,1,20,3427,3297,1978,-1319
2015,7,1,21,3720,3506,2211,-1295
2015,7,1,22,3963,3667,2219,-1448
2015,7,1,23,4137,3752,2337,-1415
2015,7,2,0,4239,3842,2362,-1480
2015,7,2,1,4244,3851,2399,-1452
2015,7,2,2,4106,3728,2416,-1312
2015,7,2,3,3874,3578,2238,-1340
2015,7,2,4,3622,3421,2143,-1278
2015,7,2,5,3383,3252,1939,-1313
2015,7,2,6,2963,2910,1872,-1038
2015,7,2,7,2593,2559,1581,-978
2015,7,2,8,2190,2293,1497,-796
2015,7,2,9,1991,2104,1437,-667
2015,7,2,10,1850,1974,1350,-624
2015,7,2,11,1779,1893,1284,-609
2015,7,2,12,1756,1896,1311,-585
2015,7,2,13,1816,1970,1394,-576
2015,7,2,14,1889,2053,1469,-584
2015,7,2,15,2043,2209,1554,-655
2015,7,2,16,2206,2342,1602,-740
2015,7,2,17,2426,2525,1604,-921
2015,7,2,18,2682,2745,1747,-998
2015,7,2,19,2969,2939,1785,-1154
2015,7,2,20,3276,3111,1933,-1178
2015,7,2,21,3580,3313,2093,-1220
2015,7,2,22,3842,3490,2226,-1264
2015,7,2,23,4048,3613,2275,-1338
2015,7,3,0,4155,3679,2344,-1335
2015,7,3,1,4173,3584,2244,-1340
2015,7,3,2,4029,3324,1969,-1355
2015,7,3,3,3717,3108,1838,-1270
2015,7,3,4,3378,2946,1831,-1115
2015,7,3,5,3118,2767,1579,-1188
2015,7,3,6,2743,2495,1609,-886
2015,7,3,7,2394,2235,1430,-805
2015,7,3,8,2131,2052,1338,-714
2015,7,3,9,1953,1891,1299,-592
2015,7,3,10,1834,1781,1226,-555
2015,7,3,11,1764,1717,1177,-540
2015,7,3,12,1752,1701,1174,-527
2015,7,3,13,1804,1732,1204,-528
2015,7,3,14,1888,1749,1222,-527
2015,7,3,15,2014,1817,1236,-581
2015,7,3,16,2155,1923,1281,-642
2015,7,3,17,2324,2063,1375,-688
2015,7,3,18,2509,2127,1314,-813
2015,7,3,19,2717,2279,1422,-857
2015,7,3,20,2941,2470,1624,-846
2015,7,3,21,3190,2734,1890,-844
2015,7,3,22,3358,3030,2161,-869
2015,7,3,23,3532,3297,2459,-838
2015,7,4,0,3632,3520,2616,-904
2015,7,4,1,3660,3616,2634,-982
2015,7,4,2,3523,3543,2540,-1003
